danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.559,0.468,-12.738,0.0284,0.532,0.129,0.257,0.316,80.014,6Oi3mUl8WwfTVRqEwByZ7R,321720,4
0.671,0.755,-6.421,0.0749,0.0975,0.0,0.164,0.73,129.004,0Z46Gf25NSsTdp87OOjWQN,232880,1
0.552,0.879,-4.298,0.0313,0.00118,6.78e-06,0.0659,0.311,138.022,0LWFvBP2FHUgYi6g1dMJUN,222213,3
0.624,0.931,-4.184,0.0519,0.00933,5.96e-05,0.297,0.453,99.982,4OlyaOoaOH2l3XN36mKdaH,192360,1
0.418,0.312,-7.455,0.0299,0.908,0.0177,0.105,0.158,177.948,2GjjuULCe2e6OeY6g5d3Jc,302374,4
0.642,0.609,-8.783,0.319,0.00313,0.0,0.129,0.34,82.712,48QKWVDCOW0xZwnQLDptSv,284307,8
0.52,0.624,-9.384,0.025,0.584,0.554,0.171,0.332,98.003,1jylZOai0G9TI6Font5Nd2,269400,7
0.69,0.859,-3.44,0.173,0.24,2.18e-06,0.0709,0.348,157.956,3DaXXVRXK7sWRNEugMe7s6,268219,0
0.629,0.509,-8.1,0.0809,0.475,0.0,0.0727,0.389,78.99,3LcoHjgdNl4xtWVaJGSA1p,75800,6
0.517,0.921,-5.15,0.165,0.167,0.000532,0.976,0.419,135.21,3ernEzLehVZh2CZ1vu4MN7,300840,5
0.614,0.8,-4.995,0.0416,0.0146,0.0,0.0921,0.408,118.987,6lSKrLc95qy97lCE6CXSZb,251107,3
0.582,0.47,-5.812,0.205,0.0912,0.0,0.169,0.607,148.58,5CI2bMAdlP9rwCVUHXhHQV,207804,8
0.683,0.893,-4.686,0.483,0.108,6.41e-06,0.0432,0.404,170.044,5SadeVvZNtZurfY6W7bYct,271027,8
0.783,0.761,-5.53,0.195,0.0864,0.0,0.643,0.674,110.033,0ECs7wpW9157Tk5yBUGbE0,194490,5
0.697,0.787,-9.695,0.0305,0.232,0.587,0.0404,0.572,98.066,0LN5gIsS5tQSmRzQrHSaTR,339107,7
0.758,0.675,-10.172,0.0478,0.00615,0.812,0.11,0.425,125.988,0WCa7ZEnWVRFSCIHcVXNa1,469187,7
0.592,0.931,-5.254,0.0775,0.0648,0.00299,0.315,0.226,120.037,4rLaBiqDWqswH6fLrYaocW,213500,3
0.645,0.465,-9.176,0.03,0.0178,0.0,0.157,0.329,85.987,05GmMQ1GpEKOegRyNkqPj0,291640,3
0.323,0.73,-5.497,0.034,0.198,0.000241,0.0571,0.0447,99.788,68V7F2V7wWiBYByoVoplm5,278852,3
0.456,0.862,-3.818,0.05,0.0337,0.0,0.172,0.337,165.991,3VcaQY2NiZuZEOKNghNhqe,225680,0
0.469,0.86,-7.558,0.0444,9.99e-06,0.153,0.132,0.494,112.991,31pIr6yCFajAnCHRmxPJyf,246933,3
0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,5G1sTBGbZT5o4PNRc75RKI,193653,0
0.732,0.462,-7.963,0.0363,0.903,0.0,0.176,0.518,121.061,6NV8bM1StHDcWMoTVWix1J,248454,6
0.56,0.664,-7.86,0.567,0.291,0.0,0.688,0.655,190.024,2ovQyd0G6i1s6irAQvo4CC,243773,8
0.397,0.864,-5.739,0.233,0.193,0.0,0.145,0.49,79.161,6KRd2qzFbLPsiosAi7Tr1E,211880,3
0.713,0.882,-6.75,0.0444,0.00211,0.0191,0.0873,0.683,121.185,12ivWHaFhaQBqWavvSERQi,337107,1
0.445,0.907,-3.894,0.0773,0.00161,0.0,0.403,0.71,165.069,55Fpeuuc2sbQiy74eA1gTt,187880,0
0.657,0.96,-3.524,0.07,0.00169,0.000997,0.109,0.567,126.02,5bU4KX47KqtDKKaLM4QCzh,186067,1
0.401,0.733,-5.701,0.0619,1.78e-05,0.0163,0.0999,0.413,157.005,2bhmQsOruDQaN2rVgOmCt6,214173,0
0.709,0.889,-5.055,0.04,0.00213,0.208,0.0727,0.831,104.979,79Z8AbE9NQqsyAIKr6Yphj,258129,1
0.563,0.992,-0.871,0.184,0.00685,0.951,0.253,0.449,143.981,6LqdZsGwCQFu87ahMAzEOn,206667,7
0.68,0.391,-11.754,0.032,0.509,0.186,0.122,0.137,122.007,4JVeSjOgryUGJ0yo4mqYBK,216853,4
0.619,0.781,-7.455,0.0393,0.0243,0.000286,0.402,0.533,126.267,6XOINCZBv8Q7RXgNNiTwIN,236583,1
0.474,0.949,-6.187,0.175,0.000972,0.0,0.135,0.589,179.003,4tJd85C4DVl6w0DtAUhmSn,92179,0
0.931,0.801,-10.725,0.0548,0.496,0.379,0.0563,0.971,119.533,37d8O4cIq36tssCoJnhJxg,132040,6
0.501,0.715,-7.382,0.0301,0.0774,0.00603,0.0653,0.502,148.971,7G8hUONVhvJnkD3Ak8mNF1,153809,0
0.656,0.817,-4.296,0.0435,0.22,0.0,0.304,0.862,130.448,0KMzyApR43L4JH9ZMHS1Km,198227,1
0.0833,0.0673,-26.559,0.0392,0.953,0.901,0.113,0.0404,67.282,2orRv3uoKgjfjWAa62ckaN,453698,2
0.225,0.843,-9.504,0.0351,5.63e-05,0.931,0.27,0.578,167.018,1uu4UOBUmZvEadZ4kj8Fuc,279104,7
0.324,0.116,-19.686,0.0981,0.952,0.885,0.111,0.159,149.759,2KEFdbHtd3GH3aOmFqbar6,192000,2
0.634,0.927,-3.369,0.044,0.0174,0.0,0.313,0.832,129.977,3Mc1xGYvVuRqzJDTcfnnjI,169733,1
0.577,0.828,-8.706,0.0304,0.00023,0.267,0.121,0.715,121.998,2RFA5RKySLrRBPS5KP4Us1,246080,1
0.847,0.347,-4.901,0.0715,0.904,0.0,0.331,0.644,71.869,0OBdHjWWIKHNKV3IQzDEUB,98440,6
0.623,0.861,-8.762,0.053,0.00976,1.02e-06,0.97,0.625,117.694,2N13kT2A0rhelmCeMkrczE,328853,5
0.427,0.337,-8.569,0.0304,0.721,0.0251,0.0887,0.356,144.128,5suEz6Jm5xUilxl4EtU7nf,209746,4
0.673,0.766,-5.018,0.349,0.0724,0.0,0.0563,0.382,148.113,2WwXhtq2knsErc7ojO0Dgb,320893,8
0.631,0.742,-5.507,0.0376,0.133,0.0,0.158,0.479,88.004,4jz9DjiXmW4eUe5CgqWxbf,207213,3
0.642,0.894,-6.223,0.0566,0.000994,1.91e-06,0.318,0.5,88.016,3CVcneO3dsl16Irmxj9owm,224256,1
0.46,0.932,-4.689,0.0594,0.0627,0.0,0.269,0.599,166.121,6hFgmI7ZN4Un6ix9ESI8dq,207488,0
0.662,0.819,-4.609,0.124,0.00537,0.0,0.0498,0.801,122.951,0Xm1uwAeW0ujb1AWRgZOdT,210200,1
0.333,0.877,-1.894,0.0603,0.00332,0.00101,0.769,0.285,175.095,587WH6kCBOPalgEBH2Fk9U,188187,5
0.567,0.795,-6.202,0.0292,0.0138,0.0,0.0862,0.415,134.009,1j9s0fQmZ4G7Gym2c2MGLX,247315,3
0.566,0.57,-9.875,0.0285,0.156,0.0,0.118,0.491,134.537,7f0jXNMu2xjQUtmKMuWhGA,295493,3
0.425,0.922,-2.6,0.0412,0.0174,0.0,0.104,0.564,156.045,2R5uY1gbIKzGB1yAOH067s,204661,0
0.573,0.873,-3.839,0.0325,0.631,1.23e-05,0.185,0.963,81.219,0oqzhihFWOB6bv5F2uthA9,123727,1
0.833,0.69,-7.1,0.0432,0.000514,0.0124,0.101,0.926,117.978,3u233wjKesroGjTqeCzioS,234773,1
0.444,0.792,-5.065,0.0345,0.0877,3.01e-06,0.14,0.488,171.823,7IPldKTGN7pssmDl66DrMG,207076,0
0.478,0.475,-10.901,0.28,0.946,0.00372,0.133,0.437,89.2,6Tof6kPUc2a17GKaKz4IXz,315733,4
0.625,0.285,-16.686,0.0537,0.438,0.00279,0.192,0.357,140.02,5Ss6DqCldgTmIo6BekVOJT,176761,4
0.445,0.934,-3.824,0.0834,0.00334,0.0,0.109,0.761,180.099,2QaCLSTEWxt9vW4W85T4B3,219840,0
0.515,0.778,-3.952,0.0343,0.00741,0.0,0.187,0.472,141.978,6D9H2CD6FoZMazC6QFZCQS,208093,0
0.576,0.766,-4.943,0.449,0.028,1.68e-06,0.366,0.236,144.833,5OOkp4U9P9oL23maHFHL1h,246761,8
0.678,0.267,-11.467,0.0611,0.00234,0.764,0.105,0.826,91.486,2kk8DGeV00rVlsmMe5h3tH,228760,7
0.335,0.733,-3.048,0.11,0.975,0.0624,0.0744,0.558,77.759,2RIuie3xeH7rh4mXzIvqAX,184626,4
0.799,0.638,-12.271,0.0564,0.0329,0.0227,0.0323,0.823,116.556,6Ei6QAnG87QHLRe0Nqgqy2,506560,6
0.535,0.52,-9.503,0.0298,0.0336,0.11,0.154,0.206,118.008,2wBustQkjLR3w3ZynzW33X,459000,3
0.467,0.816,-5.18,0.127,0.192,3.27e-06,0.0812,0.343,128.073,4AOmqSiUXm6BuuT8GiETQE,205704,3
0.33,0.556,-11.494,0.0796,0.207,4.39e-05,0.315,0.506,173.828,1dJuteDIOkGfDSN7zPkzNv,222279,0
0.652,0.859,-3.746,0.0358,0.0639,0.0,0.0777,0.491,109.971,53Dj5PCDhb22qWqmre3YQs,188707,1
0.683,0.703,-7.613,0.0347,0.041,0.0036,0.373,0.26,122.015,6808fuj56HYDOND2CpyqsT,275493,3
0.407,0.668,-5.158,0.0515,0.234,0.000205,0.0766,0.526,146.68,4Y2dU9EBnp5mbMmfAeCd5f,280427,0
0.51,0.532,-7.405,0.0715,0.0367,0.000794,0.165,0.305,111.885,0HMCdlOPJkAGlB0MlSWIcO,231507,3
0.566,0.26,-10.095,0.0369,0.763,0.0205,0.122,0.38,150.049,2JhmvpdsbMol2KaabGePO7,230648,4
0.731,0.644,-5.348,0.0343,0.665,0.0,0.11,0.691,129.94,7aypCcPYXxoa9wBMe0vjTP,254533,6
0.281,0.178,-11.626,0.0358,0.899,0.00351,0.0987,0.345,67.97,4LdNy84s0Q7xjaEWbU1JAs,244507,4
0.781,0.897,-5.224,0.259,0.0755,8.61e-05,0.165,0.722,172.024,5UJN19DpWTZfv4dARnjEW5,335707,8
0.512,0.552,-9.499,0.0355,0.0424,0.00213,0.111,0.21,143.977,5RwGWU2Xau23ZJDf01OxhW,206067,3
0.449,0.332,-9.6,0.033,0.438,0.0,0.094,0.428,150.047,0SmMzEdeJw2RxIYmP9tNvb,256094,4
0.682,0.585,-5.608,0.0473,0.00703,7.04e-05,0.105,0.521,88.027,5za53AbYyZzeM6FP0zNe2x,213157,3
0.27,0.831,-12.363,0.0442,0.000177,0.884,0.341,0.103,102.307,4TBSMtl6K59IGU5gyqvnuY,308298,7
0.329,0.336,-14.788,0.0408,0.915,0.158,0.263,0.696,177.345,5xc1mEd9d8bO9o66WcrT2c,150133,4
0.678,0.336,-11.722,0.0657,0.411,1.92e-05,0.0731,0.235,100.042,0a8DKMuDnJguJSjkyKFmeW,213747,4
0.87,0.718,-5.436,0.176,0.0278,0.0,0.0328,0.682,85.01,2xH94bp1TPSMPPPnnSwIGL,206160,1
0.631,0.819,-4.24,0.122,0.0767,0.0,0.1,0.733,125.928,34MJ07N9Bhu6iKPaxSVnCT,233173,1
0.614,0.679,-12.571,0.0342,0.234,0.0108,0.34,0.758,113.083,6hWXOivX79CvzcUv8kGTCE,194133,6
0.667,0.764,-7.163,0.0736,0.362,9.86e-05,0.172,0.702,79.979,2MODkQOUy4I9t4UGmJ9kjX,319976,1
0.691,0.88,-8.729,0.0398,0.00648,0.258,0.253,0.804,139.967,3O5ZLQMYuKKj3YG7SwwkZw,274285,1
0.667,0.75,-7.926,0.0468,0.175,1.71e-05,0.163,0.64,103.007,2XJJxclSn65B8RFkTnTKQo,247627,1
0.796,0.555,-7.295,0.0583,0.494,0.0,0.317,0.889,114.855,588ROs3NuPqlPSYpIuitKS,220080,6
0.854,0.674,-4.896,0.0705,0.0204,0.0,0.101,0.818,125.845,6A5NlmBCsCGbJ27jHQgKV5,210800,1
0.476,0.864,-4.232,0.0417,0.00177,0.00134,0.358,0.343,160.004,2EAm7NWcgccG1oHgAwKGGn,290787,0
0.477,0.964,-3.244,0.079,1.21e-05,0.144,0.132,0.293,122.995,29XD28z7zOFXxDKh76YLE2,258480,3
0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,494OU6M7NOf4ICYb4zWCf5,235493,1
0.547,0.335,-13.304,0.0501,0.656,0.000161,0.115,0.109,106.099,1tlTFxB34VorrZnJNfRWcs,241533,4
0.748,0.975,-7.489,0.0479,0.139,0.907,0.384,0.497,120.044,5L81pz0BsmbAZKSN21VfDV,336493,7
0.551,0.384,-13.554,0.106,0.825,0.0,0.145,0.417,129.283,0Q4a3PdGEME9w8Jgqa0Gf3,309133,4
0.491,0.796,-5.059,0.0998,0.179,1.96e-05,0.854,0.204,127.051,143o19GQ2sJZv0qRA3wGFj,231184,5
0.842,0.858,-3.666,0.125,0.405,0.0,0.0838,0.964,114.93,3W1AaCobLcKIX2ExPeQlug,172840,1
0.457,0.485,-11.182,0.0416,0.819,9.5e-05,0.206,0.825,166.668,50ZHlDg707OUDn61nba1gy,168960,6
0.392,0.507,-7.713,0.0729,0.66,0.00301,0.106,0.167,90.215,6nfm370UK8Y6Bz2Ojm8SXY,210562,4
0.929,0.738,-12.392,0.17,0.429,2.44e-06,0.206,0.716,128.226,1UgRCfLEDpK8ULmUoIf3mY,208507,6
0.485,0.38,-11.773,0.034,0.829,0.0,0.103,0.531,92.933,03VXrViYqJpdhuBEV0p0ak,149613,4
0.918,0.663,-4.857,0.0848,0.308,0.000256,0.219,0.833,118.472,30FVT0PXZGSNdoTRU0kEsR,650800,1
0.407,0.891,-5.201,0.105,3.61e-05,0.0182,0.328,0.22,99.898,0IebF3yDXM6KJX1xhMkdoe,302560,3
0.767,0.362,-11.371,0.0295,0.686,0.0,0.0987,0.835,114.892,4peEqwtnP8CoTZRFkDUqnC,322333,6
0.285,0.0442,-27.241,0.0358,0.876,0.0709,0.114,0.0558,129.025,0VTuzCnqdxzpEheq4GuC2N,246067,2
0.561,0.904,-2.805,0.251,0.3,0.0,0.314,0.218,126.895,1kvYbt4J9hbgHYOua8bt5b,217940,8
0.602,0.614,-6.058,0.0633,0.626,0.021,0.0738,0.333,137.992,0IG0bhR18uNnfSa6nS0r0h,226063,6
0.292,0.267,-12.496,0.0382,0.471,0.000114,0.194,0.568,202.537,0r4wiv5M6vtqkcUiXWIYpU,184267,4
0.671,0.766,-3.1,0.0378,0.00224,0.000154,0.159,0.726,104.99,1tjHKKI0r82IB5KL29whHs,184200,1
0.7,0.841,-4.764,0.0323,0.075,2.91e-05,0.392,0.825,116.982,5U6m7lVxlXhVW861s8S8Qu,162493,1
0.45,0.836,-7.173,0.356,0.0187,0.0,0.283,0.579,85.554,06sJPBYZnAjAM8wiIa999N,169533,8
0.279,0.157,-17.564,0.0334,0.231,0.000463,0.564,0.385,177.312,3K3wpXrbZYkXMxiA9QJwV1,408507,4
0.534,0.775,-7.77,0.0686,0.679,0.767,0.193,0.916,173.947,1XYM4w6LHY9DkEKVXjdGzz,161027,7
0.375,0.995,-2.123,0.259,0.000969,1.68e-05,0.526,0.189,175.071,4Mg5doudqpVyWSKE6czP0E,225081,0
0.439,0.624,-5.578,0.0631,0.0196,0.0,0.137,0.557,93.369,2XaGmXrL4p3u4eiqcq5Q0Y,231240,3
0.597,0.77,-8.426,0.0955,0.166,3e-06,0.1,0.291,125.181,0TmNg4Da4QOZLzQI78DQZF,223987,3
0.784,0.94,-7.327,0.054,0.0716,0.000171,0.133,0.979,137.003,3I8yVFjvJoOBM9tX4ZpxEL,140182,1
0.315,0.941,-2.772,0.0546,0.000225,0.0,0.294,0.365,97.058,5D2p4vOdigUygVycKVeTzn,255309,3
0.469,0.904,-3.525,0.131,0.00528,0.0,0.372,0.822,149.247,6ix0SApsNi4TAZE5zDTfMj,164973,0
0.693,0.879,-5.24,0.0984,0.0162,0.0,0.26,0.474,101.335,3Kxl0M74EowVyBe0fn0t4X,183640,1
0.406,0.566,-7.934,0.117,0.675,1.33e-06,0.135,0.5,77.274,4FbwAp9J76qxiQesz56xSs,252347,4
0.531,0.816,-2.314,0.0348,0.0518,1.88e-05,0.25,0.514,126.019,3Q3dS37YDEuhb3k3K9fZB9,198239,0
0.739,0.917,-4.459,0.0504,0.177,0.119,0.0834,0.749,110.163,0ew27xRdxSexrWbODuLfeE,325267,1
0.569,0.697,-3.61,0.0277,0.693,2.24e-05,0.266,0.874,158.147,2W6ZTROtaCeSIINggpmfUY,180467,6
0.483,0.474,-11.506,0.0324,0.0457,0.711,0.0642,0.0572,139.956,7cwCFd6e41jxU1HxjmSE9S,174520,7
0.647,0.673,-5.992,0.176,0.172,0.0,0.223,0.527,179.971,6BOtDFg6GJm0rPUDuNmx57,224000,0
0.848,0.525,-12.074,0.0587,0.0285,0.768,0.0908,0.27,122.01,65QLtRJHJcQImZbDKWEqrs,472340,7
0.436,0.994,-3.381,0.181,4.38e-05,3.48e-06,0.159,0.377,193.96,04wnQQAuqZEn8LT9r6apd2,196440,0
0.735,0.974,-4.636,0.0318,0.43,0.0,0.145,0.967,123.29,0EQknhinIfbJ12hwMGjOY5,205961,1
0.481,0.859,-5.726,0.0353,0.00304,0.0145,0.161,0.488,126.016,1X1mZt6BZhtycLr0PIyfKZ,233493,3
0.811,0.927,-1.711,0.0835,0.0485,0.0,0.416,0.706,105.045,6OdD1XrpFD5BuxiAMFUWZC,198625,1
0.908,0.53,-5.506,0.0337,0.734,4.72e-06,0.0423,0.956,103.075,0UAWp3NVL40XQ43ZPSRv2o,222400,6
0.74,0.945,-3.362,0.0435,0.379,0.000564,0.291,0.885,109.98,4oG98SKB02o9UA4HdEVsLy,291030,1
0.837,0.644,-4.778,0.0558,0.12,0.0,0.189,0.194,123.036,1qLOoP8rFGKXeIBmuPlzLJ,220500,3
0.829,0.915,-3.205,0.106,0.226,1.25e-05,0.246,0.779,118.903,2ttZiP54qV6URjYIEypEZJ,203333,1
0.396,0.844,-6.644,0.313,0.0187,0.0697,0.32,0.331,99.778,0jhxxEBzlvuDqAqV9i9Iuc,188333,8
0.474,0.927,-4.432,0.272,5.45e-05,0.0738,0.369,0.376,140.104,6NP8QhnIa2TrI5inxHW4Ww,238114,8
0.797,0.687,-8.501,0.0596,0.127,0.0,0.124,0.638,82.016,4TsG2Nnm5D2Mz8SsnjHCl3,277303,1
0.576,0.428,-5.22,0.0288,0.746,0.0,0.13,0.281,105.03,0hUrf5INpciaLwWdCDTJMB,186569,4
0.372,0.641,-7.954,0.047,0.137,0.0,0.103,0.33,119.013,5yyqx4brn6Bm9U1Rj9ENnz,151400,3
0.598,0.776,-5.467,0.209,0.136,0.0,0.088,0.153,175.748,5tsnJOyHm4W5rVosu4Kylk,185455,0
0.86,0.638,-5.773,0.201,0.734,0.000708,0.105,0.584,92.997,6GSMozgAebBmuM2hCV15H3,228493,6
0.613,0.797,-5.895,0.0665,0.0012,0.526,0.23,0.415,98.04,1C4xjDGHbociEC1NPOfGIB,216735,7
0.596,0.658,-7.353,0.128,0.0544,0.0,0.0587,0.321,97.113,6gKVGjL7XFH3PtL0Ss3v0f,219740,3
0.896,0.589,-5.074,0.172,0.0679,0.0,0.258,0.233,136.049,4b4qUPlGJ0HELAcSabJhbx,254067,8
0.631,0.489,-7.663,0.0304,0.177,0.00593,0.231,0.212,121.944,0XIS4Pg2W7CU1R2Q9bjp2J,307320,3
0.209,0.149,-30.466,0.0506,0.897,0.823,0.0968,0.039,80.536,0GmiGGJRdvHtLxh7boXsM2,202133,2
0.367,0.497,-14.535,0.175,0.414,5.56e-06,0.137,0.196,103.606,4sfrZS1LHxbiesSpqDBRga,276773,4
0.528,0.642,-9.637,0.0357,0.808,0.27,0.107,0.646,100.907,3ZepOrcEUEjTdBVAbnvRDN,695333,4
0.41,0.791,-6.989,0.0583,0.285,0.000518,0.872,0.473,144.035,2gdPoGz36VlwTB8SQCinWl,256693,5
0.133,0.0986,-18.539,0.0403,0.987,0.971,0.115,0.0487,80.175,3RHYDL1RgYWQB2o9na6n8w,206040,2
0.682,0.911,-5.404,0.274,0.143,0.0,0.107,0.547,140.079,0htTZnlk6okQ1HIq4EvFQ6,210129,8
0.43,0.535,-8.353,0.0261,0.075,1.39e-06,0.134,0.118,85.084,6t0DRpncanMKNAGvOkVG8Y,318600,3
0.774,0.665,-5.637,0.0721,0.00401,0.0,0.455,0.512,97.522,1Yt78wXs4KUeMrOxZu8dQT,201927,1
0.486,0.449,-10.298,0.0267,0.166,2.23e-06,0.54,0.549,100.456,0pQskrTITgmCMyr85tb9qq,254293,5
0.611,0.557,-6.814,0.0301,0.00507,1.42e-06,0.119,0.237,104.963,69fUU58Xu9Lk5Bsd3aQBcE,239346,3
0.517,0.519,-8.661,0.0394,0.188,0.373,0.158,0.434,144.801,6grzgL37NPnS3gXUV8yZ9I,353227,7
0.14,0.0418,-29.27,0.04,0.571,0.764,0.103,0.066,93.887,43wuknar5mz6lg9qp2P8i6,265333,2
0.486,0.0173,-29.602,0.0477,0.993,0.0616,0.0516,0.225,82.639,6cA1vWAvwPKOqDwbL75wS3,82013,2
0.237,0.88,-3.945,0.0505,8.55e-06,0.84,0.085,0.309,130.144,64N8jkSty7HGSpwRm6RKrD,210067,7
0.448,0.935,-4.7,0.068,0.00114,0.0,0.298,0.226,159.999,68qn4zg43qU9GwLCUwsBRQ,284133,0
0.612,0.562,-10.232,0.0637,0.105,0.3,0.0588,0.576,87.993,04YObtYkElo3sNcr9hUe1w,286120,6
0.714,0.621,-5.719,0.0385,0.335,0.0,0.291,0.465,96.135,1C2S1qMi03uMI7KBUsw60I,226533,3
0.392,0.946,-2.965,0.136,0.00216,0.0,0.28,0.42,127.166,4Dps5Qhg6A6EvF8hK6YmNh,213413,0
0.576,0.968,-5.138,0.098,0.000367,1.77e-05,0.484,0.237,125.846,7LkquT3Y69xgJuyMXZsdWJ,170397,5
0.512,0.87,-3.57,0.0742,0.00492,0.000963,0.0944,0.773,143.868,3K3yvAGIk6Nli94ZbXqZRy,215560,0
0.772,0.426,-6.432,0.042,0.00183,4.14e-05,0.117,0.416,119.957,1DJquGgYJcoxFrBEOII3R2,180640,3
0.669,0.616,-10.776,0.033,0.482,0.0,0.179,0.818,130.037,2H3ZUSE54pST4ubRd5FzFR,151667,6
0.544,0.383,-10.143,0.0334,0.67,0.00204,0.125,0.367,145.025,3XHrTm6WE2BOHafLwTT3GR,302827,4
0.53,0.978,-6.189,0.0652,0.00113,0.108,0.148,0.355,127.993,1ew2R0nLiXZSxneHH9Wup5,611720,3
0.485,0.701,-3.807,0.0288,0.039,0.0,0.0977,0.613,151.948,2TAcwD5KcV9uY3O1tLGV15,184920,0
0.712,0.862,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,6ECp64rv50XVz93WvxXMGF,206200,1
0.741,0.95,-4.209,0.0408,0.139,0.000935,0.06,0.863,103.995,7Jer8ddQAn1FPPCqrx87Ax,253080,1
0.427,0.717,-6.853,0.0903,0.289,0.0,0.116,0.608,199.139,4Sg9W0h6SA9SYVo01hcI3s,197347,0
0.613,0.888,-4.04,0.0691,0.263,0.0,0.159,0.728,77.976,0bkuZwtzUhs8TqVY0J1TT8,214380,1
0.579,0.917,-4.88,0.0618,0.0612,0.0,0.251,0.664,134.04,1SQdS3nQT0OALklAVANDnM,240747,1
0.859,0.399,-11.089,0.0451,0.155,0.388,0.0999,0.254,124.009,0YQznyH9mJn6UTwWFHqy4b,397243,7
0.585,0.927,-5.253,0.04,0.00432,0.0,0.178,0.672,142.043,33RJ3P6wc0B0FIyDalhNTv,226253,1
0.574,0.809,-5.787,0.0565,0.149,6.99e-06,0.129,0.471,122.005,3NBDgwEAGMj0aKRsU8zoO9,207833,3
0.589,0.706,-6.352,0.0343,0.22,0.0,0.0918,0.397,106.943,0QwsQiPzxqm9cnkQVsphXF,206893,3
0.793,0.315,-7.457,0.0825,0.143,0.0142,0.113,0.541,118.824,3mogmakkKiKWOB0tVj1X9i,171371,6
0.855,0.619,-6.505,0.3,0.0661,0.0,0.0985,0.347,140.2,5wEVbfI2rclCV8yFJJPrcs,240039,8
0.586,0.656,-5.473,0.0239,0.154,5.47e-05,0.235,0.207,139.995,6d6oxHZKwYhS5UgtlMThw2,285556,3
0.64,0.648,-7.709,0.146,0.278,2.84e-05,0.101,0.398,82.385,2UKoZ6eJ6X9gtjlXLXUojc,236747,3
0.415,0.332,-8.679,0.0299,0.78,0.000269,0.126,0.244,169.71,2ilkbjxug7BXi6BwnU7UFQ,289160,4
0.441,0.565,-5.866,0.0293,0.00757,6.56e-06,0.104,0.373,141.963,025fgzDTovTo0rKyPSW8vt,270467,3
0.185,0.645,-7.841,0.0512,0.00389,0.588,0.675,0.134,79.773,0926gtODUj6geCihSHrS4k,362513,5
0.717,0.299,-12.924,0.0545,0.305,0.000434,0.0667,0.317,129.411,1OlYvKsCBfbK3sD5fgalF2,391067,4
0.88,0.528,-11.505,0.0692,0.348,8.53e-05,0.267,0.931,118.457,0eqWPB28jM1iQvOol7XLus,408800,6
0.65,0.364,-5.83,0.0303,0.786,7.73e-06,0.32,0.217,104.817,0lpmSHJZTVSp6vY22rlyGL,251773,4
0.538,0.0843,-16.624,0.328,0.745,0.0172,0.122,0.155,59.829,39g6Ny43kx4o0q4A9QJmnk,215859,4
0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,1H4idkmruFoJBg1DvUv2tY,313027,3
0.156,0.983,-3.925,0.105,1.13e-06,0.904,0.16,0.252,160.032,43guvZnbvJz0yBEywsYUqv,331800,7
0.452,0.947,-5.27,0.173,0.0115,0.0791,0.154,0.173,150.007,5BqLdHfVQhsfDouBIOrp3w,307617,0
0.279,0.474,-9.505,0.0322,0.347,0.00011,0.154,0.0526,74.954,1ETKEr8BIB5llAwbV7sbNP,436373,4
0.471,0.567,-6.879,0.0368,0.515,0.0176,0.0935,0.401,82.024,37mcGhHVQOGJS9HkCLzbJc,275341,3
0.525,0.598,-8.384,0.0329,0.685,0.0786,0.0781,0.174,147.968,02wO2sozeQeYfFYuLZ79yM,305973,4
0.415,0.918,-4.832,0.187,0.00135,0.0,0.325,0.433,179.708,7F2s0CcAIeBnIGXbE4ELsU,44440,0
0.725,0.478,-6.933,0.066,0.0604,0.0109,0.0428,0.498,100.012,1qb40a0BQjVxRkpdvofNVn,225729,6
0.475,0.896,-4.749,0.035,0.00318,0.0,0.29,0.868,169.999,6IwjYtPMOebrz61UEayrrS,208240,0
0.533,0.45,-14.975,0.446,0.196,2.75e-06,0.147,0.351,77.999,4u0P5tP0MbRey5xVHWzce4,260547,8
0.618,0.889,-6.236,0.0297,0.0151,0.00026,0.0967,0.715,139.991,0ljqCuou2gocaBnsAzuAqm,242493,1
0.669,0.759,-4.398,0.16,0.111,8.71e-06,0.149,0.534,104.983,3Cc3ssgsvdSaEbFT6KHBAv,205227,1
0.64,0.782,-5.699,0.0624,0.000942,3.28e-05,0.0465,0.587,80.553,7byHhHTTpN8FKSFlqb5yhf,232360,1
0.598,0.932,-2.534,0.0934,0.514,0.0,0.35,0.945,170.048,4qap3khBojdW5RkU9FouIV,126120,0
0.478,0.341,-15.305,0.0837,0.647,0.00581,0.563,0.405,166.701,7rNtduDmnJmxhH2mtTYa8o,242400,4
0.687,0.917,-1.934,0.0767,0.63,0.000815,0.479,0.793,171.966,6K452107YOrpHIo47Q87cZ,282763,0
0.477,0.887,-6.894,0.0414,4.66e-05,0.918,0.251,0.418,161.994,4OQxtn1ShBKNP3nKEbyRpD,411000,7
0.579,0.893,-2.608,0.032,0.216,0.00392,0.106,0.249,125.02,1waUm8ICHR1KQb8wM2kOuR,192000,3
